Max_Power (W),Boost_Clock (MHz),Core_Speed (MHz),Process (nm),Memory (GB),Memory_Bandwidth (GB/s),Power_Connector,SLI/Crossfire Support
61,1189.6225218080888,800,28,1024,72,10.29451395572666,Yes
110,1189.6225218080888,800,28,2048,144,10.29451395572666,Yes
55,1189.6225218080888,800,28,1024,72,6,Yes
47,1189.6225218080888,800,28,1024,28.8,10.29451395572666,Yes
47,1189.6225218080888,800,28,4096,20.8,10.29451395572666,No
47,1189.6225218080888,800,28,2048,28.8,10.29451395572666,Yes
47,1189.6225218080888,800,28,2048,25.6,10.29451395572666,Yes
150,1189.6225218080888,840,40,1024,134.4,10.29451395572666,Yes
47,1189.6225218080888,800,28,2048,28.8,10.29451395572666,Yes
33,1189.6225218080888,931.8667621776505,40,1024,28.8,10.29451395572666,Yes
45,1189.6225218080888,931.8667621776505,40,1024,64,10.29451395572666,Yes
75,1189.6225218080888,900,28,1024,73.6,10.29451395572666,Yes
47,1189.6225218080888,800,28,1024,72,10.29451395572666,Yes
66,1189.6225218080888,800,40,2048,25.6,10.29451395572666,No
60,1189.6225218080888,650,40,1024,51.2,10.29451395572666,Yes
66,1189.6225218080888,800,40,1024,64,10.29451395572666,Yes
60,1189.6225218080888,650,40,1024,25.6,10.29451395572666,No
44,1189.6225218080888,650,40,1024,28.8,10.29451395572666,No
18,1189.6225218080888,750,40,512,28.8,10.29451395572666,No
18,1189.6225218080888,931.8667621776505,40,1024,12.8,10.29451395572666,No
19,1189.6225218080888,650,40,512,12.8,10.29451395572666,No
25,1189.6225218080888,931.8667621776505,40,2792.3431903373594,12.8,10.29451395572666,No
18,1189.6225218080888,625,40,512,8.5,10.29451395572666,No
150,925,900,28,2048,179.2,12,Yes
175,1189.6225218080888,1000,28,2048,153.6,12,Yes
85,1189.6225218080888,931.8667621776505,28,1024,96,14,Yes
250,1189.6225218080888,925,28,3072,264,14,Yes
200,925,931.8667621776505,28,3072,240,12,Yes
55,1189.6225218080888,800,28,2048,72,10.29451395572666,Yes
80,1189.6225218080888,1000,28,2048,72,6,Yes
75,1050,1000,28,2048,73.6,10.29451395572666,Yes
18,1189.6225218080888,625,40,512,8.5,10.29451395572666,No
18,1189.6225218080888,750,40,512,28.8,10.29451395572666,No
25,1189.6225218080888,650,40,512,12.8,10.29451395572666,No
30,780,730,28,2048,28.8,10.29451395572666,No
124,1189.6225218080888,931.8667621776505,28.836178861788618,256,35.2,10.29451395572666,Yes
74,1189.6225218080888,931.8667621776505,28.836178861788618,256,15.2,10.29451395572666,No
35,1189.6225218080888,931.8667621776505,28.836178861788618,128,11.2,10.29451395572666,No
39,1189.6225218080888,931.8667621776505,28.836178861788618,128,11.2,10.29451395572666,No
29,1189.6225218080888,874,40,1024,13.2,10.29451395572666,No
365,1189.6225218080888,607,40,3072,327.9,10.29451395572666,Yes
289,1189.6225218080888,576,55,1792,225.8,14,Yes
500,1189.6225218080888,701,40,3072,354.8,10.29451395572666,Yes
75,1189.6225218080888,931.8667621776505,55,256,16.3,10.29451395572666,No
289,1189.6225218080888,600,55,1792,235.9,14,Yes
69,1189.6225218080888,931.8667621776505,40,1024,54.4,10.29451395572666,No
600,1019,915,28,8192,133.48198064035742,10.29451395572666,Yes
31,1189.6225218080888,931.8667621776505,40,512,6.4,10.29451395572666,No
33,1189.6225218080888,931.8667621776505,40,512,12.6,10.29451395572666,No
43,1189.6225218080888,931.8667621776505,40,1024,25.3,10.29451395572666,Yes
195,1058,1006,28,4096,192.3,10.29451395572666,Yes
300,1019,915,28,4096,384,16,Yes
385,1019,915,28,4096,384.5,10.29451395572666,Yes
200,1317,1216,28,4096,225.5,12,Yes
195,1058,1006,28,4096,192.3,10.29451395572666,Yes
780,1058,1006,28,8192,133.48198064035742,10.29451395572666,Yes
195,1124,1058,28,2048,192.3,10.29451395572666,Yes
195,1058,1006,28,4096,192.3,12,Yes
195,1058,1006,28,4096,192.3,10.29451395572666,Yes
215,1150,1084,28,2048,201.6,10.29451395572666,Yes
215,1058,1006,28,4096,192.3,10.29451395572666,Yes
220,1582,1480,16,2792.3431903373594,484.4,14,Yes
390,1058,931.8667621776505,28,4096,384.5,10.29451395572666,Yes
250,1189.6225218080888,931.8667621776505,16,8192,320.3,16,Yes
220,1189.6225218080888,931.8667621776505,16,2792.3431903373594,493.5,14,Yes
180,1733,931.8667621776505,16,8192,320.3,8,Yes
250,1189.6225218080888,931.8667621776505,16,8192,345.6,16,Yes
220,1582,1480,16,2792.3431903373594,484.4,14,Yes
289,1189.6225218080888,576,55,1792,223.8,14,Yes
220,1582,1480,16,2792.3431903373594,484.4,14,Yes
220,1683,1569,16,2792.3431903373594,484.4,14,Yes
220,1582,1480,16,2792.3431903373594,484.4,14,Yes
220,1582,1480,16,2792.3431903373594,484.4,10.29451395572666,Yes
250,1620,1506,16,2792.3431903373594,484.4,14,Yes
220,1683,1569,16,2792.3431903373594,489.3,14,Yes
220,1582,1480,16,2792.3431903373594,484.4,10.29451395572666,Yes
220,1582,1480,16,2792.3431903373594,484.4,14,Yes
220,1582,1480,16,2792.3431903373594,484.4,14,Yes
220,1620,1506,16,2792.3431903373594,484.4,14,Yes
220,1582,1480,16,2792.3431903373594,484.4,14,Yes
250,1645,1531,16,2792.3431903373594,484.4,14,Yes
220,1582,1480,16,2792.3431903373594,484.4,14,Yes
220,1721,931.8667621776505,16,2792.3431903373594,502,14,Yes
220,1582,1480,16,2792.3431903373594,484.4,14,Yes
220,1683,1569,16,2792.3431903373594,502,14,Yes
220,1683,1569,16,2792.3431903373594,502,14,Yes
220,1582,1480,16,2792.3431903373594,484.4,14,Yes
220,1582,1480,16,2792.3431903373594,484.4,14,Yes
220,1645,1531,16,2792.3431903373594,484.4,14,No
220,1582,1480,16,2792.3431903373594,484.4,14,Yes
220,1582,1480,16,2792.3431903373594,484.4,14,Yes
220,1721,931.8667621776505,16,2792.3431903373594,502,14,Yes
250,1582,1480,16,2792.3431903373594,484.4,14,Yes
250,1620,1506,16,2792.3431903373594,484.4,14,Yes
220,1721,931.8667621776505,16,2792.3431903373594,494.2,14,Yes
220,1582,1480,16,2792.3431903373594,484.4,16,Yes
220,1632,1518,16,2792.3431903373594,484.4,14,Yes
220,1582,1480,16,2792.3431903373594,484.4,14,No
220,1670,1556,16,2792.3431903373594,484.4,14,Yes
220,1670,1556,16,2792.3431903373594,484.4,14,Yes
220,1582,1480,16,2792.3431903373594,484.4,14,No
220,1582,1480,16,2792.3431903373594,484.4,14,Yes
220,1582,1480,16,2792.3431903373594,484.4,14,No
220,1582,1480,16,2792.3431903373594,484.4,14,Yes
220,1683,1569,16,2792.3431903373594,484.4,14,Yes
220,1582,1480,16,2792.3431903373594,484.4,14,No
220,1708,931.8667621776505,16,2792.3431903373594,488.6,14,Yes
220,1189.6225218080888,1582,16,2792.3431903373594,488.6,14,Yes
220,1582,1480,16,2792.3431903373594,484.4,14,Yes
220,1582,1480,16,2792.3431903373594,484.4,14,No
200,1189.6225218080888,931.8667621776505,16,8192,320.3,14,Yes
180,1733,931.8667621776505,16,8192,320.3,8,Yes
180,1733,931.8667621776505,16,8192,320.3,8,Yes
360,1733,931.8667621776505,16,2792.3431903373594,133.48198064035742,16,Yes
180,1733,931.8667621776505,16,8192,320.3,14,Yes
180,1733,931.8667621776505,16,8192,320,8,Yes
180,1189.6225218080888,931.8667621776505,16,8192,323.3,14,Yes
180,1733,931.8667621776505,16,8192,320.3,14,Yes
200,1189.6225218080888,931.8667621776505,16,8192,320.3,14,Yes
180,1189.6225218080888,931.8667621776505,16,8192,320.3,14,Yes
220,1582,1480,16,2792.3431903373594,484.4,14,Yes
180,1189.6225218080888,931.8667621776505,16,8192,323.3,8,Yes
180,1189.6225218080888,931.8667621776505,16,8192,320.3,8,Yes
180,1733,931.8667621776505,16,8192,320.3,8,Yes
180,1733,931.8667621776505,16,8192,320,8,Yes
180,1189.6225218080888,931.8667621776505,16,8192,320.3,8,Yes
215,1189.6225218080888,931.8667621776505,16,8192,320.3,16,Yes
180,1733,931.8667621776505,16,8192,320.3,8,Yes
180,1189.6225218080888,931.8667621776505,16,8192,320.3,16,Yes
180,1733,931.8667621776505,16,8192,320.3,8,Yes
220,1582,1480,16,2792.3431903373594,484.4,14,No
180,1733,931.8667621776505,16,8192,320.3,8,Yes
300,1189.6225218080888,931.8667621776505,16,8192,320.3,10.29451395572666,No
300,1189.6225218080888,931.8667621776505,16,8192,320.3,14,Yes
180,1189.6225218080888,931.8667621776505,16,8192,320.3,8,Yes
180,1733,931.8667621776505,16,8192,320.3,8,Yes
180,1733,931.8667621776505,16,8192,320.3,8,Yes
150,1683,1506,16,8192,272,8,No
220,1189.6225218080888,931.8667621776505,16,8192,256.3,16,No
150,1683,1506,16,8192,256.3,8,Yes
150,1189.6225218080888,931.8667621776505,16,8192,259.5,8,Yes
150,1189.6225218080888,931.8667621776505,16,8192,272,8,No
150,1189.6225218080888,931.8667621776505,16,8192,256.3,14,Yes
150,1189.6225218080888,931.8667621776505,16,8192,262.7,8,No
180,1733,931.8667621776505,16,8192,320.3,8,Yes
150,1189.6225218080888,931.8667621776505,16,8192,256.3,14,Yes
150,1189.6225218080888,931.8667621776505,16,8192,259.5,14,Yes
150,1189.6225218080888,931.8667621776505,16,8192,272.3,8,No
150,1746,1556,16,8192,256.3,8,Yes
150,1683,1506,16,8192,256.3,8,Yes
150,1189.6225218080888,1569,16,8192,256.3,8,No
150,1189.6225218080888,931.8667621776505,16,8192,256.3,8,No
150,1746,1556,16,8192,256.3,8,No
150,1189.6225218080888,1582,16,8192,256.3,8,No
150,1721,1531,16,8192,256.3,8,Yes
150,1683,1506,16,8192,256.3,8,Yes
150,1683,1506,16,8192,256.3,8,Yes
150,1189.6225218080888,931.8667621776505,16,8192,256.3,16,Yes
150,1189.6225218080888,931.8667621776505,16,8192,256.3,14,Yes
150,1683,1506,16,8192,256.3,14,Yes
150,1708,1518,16,8192,256.3,14,Yes
150,1189.6225218080888,931.8667621776505,16,8192,272.3,8,No
180,1189.6225218080888,931.8667621776505,16,8192,256.3,8,Yes
150,1683,1506,16,8192,256.3,8,Yes
150,1683,1506,16,8192,256.3,8,Yes
150,1683,1506,16,8192,256.3,8,No
150,1189.6225218080888,931.8667621776505,16,8192,256.3,16,No
150,1189.6225218080888,931.8667621776505,16,8192,256.3,8,Yes
150,1683,1506,16,8192,256.3,8,Yes
150,1189.6225218080888,931.8667621776505,16,8192,256.3,8,Yes
150,1721,1531,16,8192,256.3,8,No
150,1721,1531,16,8192,256.3,8,No
150,1683,1506,16,8192,256.3,8,Yes
150,1683,1506,16,8192,256.3,8,Yes
150,1189.6225218080888,1582,16,8192,256.3,8,No
120,1189.6225218080888,931.8667621776505,16,6144,192.2,6,No
120,1708,1506,16,6144,192.2,6,No
120,1709,1506,16,6144,192.2,6,No
120,1189.6225218080888,931.8667621776505,16,3072,192.2,6,No
120,1189.6225218080888,1556,16,6144,192.2,6,No
120,1189.6225218080888,931.8667621776505,16,3072,192.2,6,No
150,1683,1506,16,8192,256.3,8,Yes
120,1189.6225218080888,931.8667621776505,16,3072,192.2,8,No
120,1189.6225218080888,1569,16,6144,192.2,8,No
120,1733,1518,16,6144,192.2,8,No
120,1708,931.8667621776505,16,3072,192.2,8,No
120,1733,931.8667621776505,16,3072,192.2,8,No
120,1708,931.8667621776505,16,3072,192.2,6,No
120,1189.6225218080888,1544,16,6144,194.6,8,No
120,1733,1518,16,2792.3431903373594,192.2,6,No
120,1189.6225218080888,1544,16,6144,194.6,6,No
120,1189.6225218080888,931.8667621776505,16,3072,192.2,8,No
120,1189.6225218080888,931.8667621776505,16,3072,197,8,No
120,1189.6225218080888,1556,16,6144,192.2,6,No
150,1189.6225218080888,931.8667621776505,16,8192,272.3,8,No
120,1189.6225218080888,1569,16,6144,197,8,No
130,1189.6225218080888,1569,16,6144,192.2,8,No
120,1189.6225218080888,931.8667621776505,16,6144,192.2,8,No
120,1189.6225218080888,1544,16,6144,192.2,6,No
120,1709,1506,16,6144,192.2,6,No
120,1746,931.8667621776505,16,3072,192.2,6,No
120,1746,1531,16,6144,192.2,6,No
120,1709,931.8667621776505,16,3072,192.2,6,No
120,1189.6225218080888,1556,16,6144,192.2,6,No
120,1189.6225218080888,931.8667621776505,16,6144,192.2,8,No
120,1189.6225218080888,931.8667621776505,16,3072,192.2,6,No
120,1189.6225218080888,931.8667621776505,16,3072,192.2,6,No
120,1189.6225218080888,931.8667621776505,16,3072,192.2,8,No
120,1733,1518,16,3072,192.2,6,No
120,1746,931.8667621776505,16,3072,192.2,6,No
120,1189.6225218080888,931.8667621776505,16,6144,192.2,6,No
120,1189.6225218080888,931.8667621776505,16,3072,192.2,6,No
120,1189.6225218080888,931.8667621776505,16,3072,192.2,6,No
120,1189.6225218080888,931.8667621776505,16,6144,192.2,6,No
120,1189.6225218080888,931.8667621776505,16,6144,192.2,6,No
120,1189.6225218080888,931.8667621776505,16,3072,192.2,8,No
120,1709,1506,16,6144,192.2,6,No
120,1708,1506,16,6144,192.2,6,No
120,1189.6225218080888,931.8667621776505,16,6144,194.6,6,No
140,1189.6225218080888,931.8667621776505,16,6144,192.2,8,No
120,1189.6225218080888,1570,16,6144,192.2,6,No
120,1708,931.8667621776505,16,3072,192.2,6,No
120,1709,1506,16,6144,192.2,6,No
120,1709,1506,16,6144,192.2,6,No
120,1709,931.8667621776505,16,3072,192.2,6,No
120,1709,1506,16,6144,192.2,6,No
120,1189.6225218080888,931.8667621776505,16,3072,192.2,6,No
120,1709,931.8667621776505,16,3072,192.2,6,No
75,1455,1354,14,2048,112.1,10.29451395572666,No
75,1506,1392,16,4096,112.1,10.29451395572666,No
75,1417,1303,16,4096,112.1,10.29451395572666,No
75,1480,1366,16,4096,112.1,6,No
75,1455,1341,16,4096,112.1,10.29451395572666,No
75,1392,1290,16,4096,112.1,10.29451395572666,No
75,1430,1316,16,4096,112.1,10.29451395572666,No
75,1417,1303,16,4096,112.1,10.29451395572666,No
75,1392,1290,16,4096,112.1,10.29451395572666,No
75,1392,1290,16,4096,112.1,10.29451395572666,No
75,1392,1290,16,4096,112.1,10.29451395572666,No
75,1493,1379,16,4096,112.1,10.29451395572666,No
75,1468,1354,14,4096,112.1,6,No
75,1392,1290,16,4096,112.1,10.29451395572666,No
75,1468,1354,16,4096,112.1,6,No
75,1455,1341,16,4096,112.1,10.29451395572666,No
75,1430,1316,16,4096,112.1,10.29451395572666,No
75,1506,1392,16,4096,112.1,6,No
75,1392,1290,16,4096,112.1,10.29451395572666,No
75,1392,1290,16,4096,112.1,10.29451395572666,No
75,1392,1290,16,4096,112.1,10.29451395572666,No
75,1455,1341,16,4096,112.1,10.29451395572666,No
75,1417,1303,16,4096,112.1,10.29451395572666,No
75,1480,1366,16,4096,112.1,10.29451395572666,No
75,1392,1290,16,4096,112.1,6,No
75,1493,1379,16,4096,112.1,6,No
75,1506,1392,16,4096,112.1,6,No
75,1480,1366,16,4096,112.1,10.29451395572666,No
75,1468,1354,16,4096,112.1,10.29451395572666,No
75,1392,1290,16,4096,112.1,10.29451395572666,No
75,1455,1354,14,2048,112.1,10.29451395572666,No
75,1392,1290,16,4096,112.1,10.29451395572666,No
75,1392,1290,16,4096,112.1,10.29451395572666,No
75,1392,1290,16,4096,112.1,10.29451395572666,No
75,1455,1354,14,2048,112.1,10.29451395572666,No
75,1518,1404,14,2048,112.1,10.29451395572666,No
75,1493,1379,14,2048,112.1,10.29451395572666,No
75,1518,1404,14,2048,112.1,10.29451395572666,No
75,1556,1442,14,2048,112.1,10.29451395572666,No
75,1468,1366,14,2048,112.1,6,No
75,1455,1354,14,2048,112.1,10.29451395572666,No
75,1455,1354,14,2048,112.1,10.29451395572666,No
75,1518,1404,14,2048,112.1,10.29451395572666,No
75,1493,1379,14,2048,112.1,10.29451395572666,No
75,1468,1366,14,2048,112.1,10.29451395572666,No
75,1455,1354,14,2048,112.1,10.29451395572666,No
75,1531,1417,14,2048,112.1,6,No
75,1556,1442,14,2048,112.1,6,No
75,1531,1417,14,2048,112.1,6,No
75,1455,1354,14,2048,112.1,6,No
75,1455,1354,14,2048,112.1,10.29451395572666,No
75,1544,1430,14,2048,112.1,10.29451395572666,No
75,1455,1354,14,2048,112.1,10.29451395572666,No
75,1556,1442,14,2048,112.1,10.29451395572666,No
75,1531,1417,14,2048,112.1,10.29451395572666,No
75,1455,1354,14,2048,112.1,10.29451395572666,Yes
30,1506,931.8667621776505,16,2048,32,10.29451395572666,No
75,1556,1442,14,2048,112.1,6,No
195,1058,1006,28,2048,192.3,10.29451395572666,Yes
195,1058,1006,28,4096,192.3,12,Yes
195,1215,1150,28,2048,201.6,10.29451395572666,Yes
195,1176,1110,28,4096,192.3,10.29451395572666,Yes
195,1267,1202,28,2048,192.3,10.29451395572666,Yes
195,1176,1110,28,2048,192.3,10.29451395572666,Yes
195,1189.6225218080888,1084,28,4096,192.3,10.29451395572666,Yes
195,1058,1006,28,4096,192.3,12,Yes
195,1163,1097,28,2048,198.7,10.29451395572666,Yes
195,1124,1058,28,2048,198.7,10.29451395572666,Yes
195,1150,1084,28,2048,192.3,10.29451395572666,Yes
195,1150,1084,28,2048,198.7,10.29451395572666,Yes
225,1058,1006,28,4096,192.3,12,Yes
195,1058,1006,28,2048,192.3,12,Yes
340,980,915,28,4096,384.5,10.29451395572666,Yes
170,980,915,28,2048,192.3,12,Yes
170,980,915,28,2048,192.3,10.29451395572666,Yes
185,1084,1006,28,2048,195.5,10.29451395572666,Yes
180,1058,980,28,4096,192.3,10.29451395572666,Yes
170,1046,965,28,2048,192.3,10.29451395572666,Yes
180,1058,980,28,2048,192.3,10.29451395572666,Yes
170,1085,1006,28,2048,192.3,10.29451395572666,Yes
170,1046,967,28,4096,192.3,10.29451395572666,Yes
170,1085,1006,28,4096,192.3,10.29451395572666,Yes
225,1189.6225218080888,1006,28,2048,198.7,10.29451395572666,Yes
170,1084,1006,28,2048,198.7,10.29451395572666,Yes
170,1084,1006,28,4096,192.3,10.29451395572666,Yes
170,980,915,28,2048,192.3,12,Yes
170,1019,941,28,2048,192.3,10.29451395572666,Yes
450,1189.6225218080888,1006,28,4096,397.3,10.29451395572666,Yes
170,980,915,28,2048,192.3,10.29451395572666,Yes
340,1084,1006,28,4096,384.5,10.29451395572666,No
170,980,915,28,4096,192.3,12,Yes
170,980,915,28,2048,192.3,12,Yes
140,1059,993,28,2048,144.2,10.29451395572666,Yes
140,1058,993,28,2048,144.2,6,Yes
150,1006,928,28,2048,144.2,10.29451395572666,Yes
150,1110,1032,28,2048,144.2,12,Yes
150,1046,967,28,3072,144.2,10.29451395572666,Yes
150,1059,980,28,3072,144.2,10.29451395572666,Yes
300,980,915,28,4096,288.4,10.29451395572666,Yes
190,980,915,28,2048,144.2,10.29451395572666,Yes
150,980,915,28,2048,144.2,10.29451395572666,Yes
300,1097,1019,28,4096,288.4,10.29451395572666,Yes
150,1098,1033,28,2048,144.2,10.29451395572666,Yes
150,1084,1006,28,3072,144.2,12,Yes
150,1084,1006,28,2048,144.2,12,Yes
150,980,915,28,2048,144.2,10.29451395572666,Yes
160,1084,1006,28,2048,146.6,10.29451395572666,Yes
300,1110,1032,28,4096,288.4,24,Yes
150,1084,1006,28,3072,144.2,10.29451395572666,Yes
150,1111,1032,28,3072,144.2,10.29451395572666,Yes
150,1124,1046,28,2048,144.2,10.29451395572666,Yes
150,1084,1006,28,2048,144.2,10.29451395572666,Yes
150,1150,1084,28,2048,146.4,12,Yes
150,1059,980,28,2048,144.2,10.29451395572666,Yes
225,980,915,28,2048,144.2,10.29451395572666,Yes
150,1124,1046,28,2048,144.2,10.29451395572666,Yes
450,980,915,28,6144,432.6,10.29451395572666,Yes
140,1072,1006,28,2048,146.6,10.29451395572666,Yes
150,980,915,28,2048,144.2,12,Yes
225,1058,967,28,2048,144.2,10.29451395572666,Yes
150,1198,1106,28,2048,163.4,12,Yes
140,1032,980,28,2048,144.2,6,Yes
280,1033,980,28,4096,288.4,10.29451395572666,Yes
140,1033,980,28,2048,144.2,10.29451395572666,Yes
140,1098,1033,28,3072,144.2,12,Yes
260,1098,1033,28,4096,288.4,10.29451395572666,Yes
280,1111,1046,28,6144,288.4,10.29451395572666,Yes
140,1072,1006,28,2048,144.2,10.29451395572666,Yes
140,1032,980,28,2048,144.2,6,Yes
140,1111,1046,28,3072,144.2,10.29451395572666,Yes
140,1058,993,28,2048,144.2,10.29451395572666,Yes
140,1137,1072,28,3072,144.2,6,Yes
64,1189.6225218080888,1058,28,1024,80,10.29451395572666,No
130,888,823,28,3072,134.4,12,Yes
130,888,823,28,1536,134.4,12,Yes
140,1059,993,28,2048,144.2,10.29451395572666,Yes
110,1189.6225218080888,928,28,2048,86.4,6,No
140,1033,980,28,2048,144.2,6,Yes
140,1058,1006,28,2048,144.2,10.29451395572666,Yes
140,1098,1033,28,2048,144.2,10.29451395572666,Yes
110,1189.6225218080888,928,28,2048,86.4,6,No
100,1189.6225218080888,1006,28,1024,88,10.29451395572666,No
100,1189.6225218080888,966,28,1024,86.4,10.29451395572666,No
110,1189.6225218080888,1071,28,1024,86.4,10.29451395572666,No
140,1137,1072,28,2048,144.2,10.29451395572666,Yes
150,1189.6225218080888,980,28,2048,86.4,10.29451395572666,No
140,1137,1072,28,1024,120.3,6,Yes
150,1189.6225218080888,928,28,1024,86.4,10.29451395572666,No
140,1072,1006,28,2048,146.6,10.29451395572666,Yes
150,1189.6225218080888,1033,28,1024,86.4,10.29451395572666,No
134,1032,980,28,1024,120.3,6,Yes
140,1072,1006,28,2048,144.2,12,Yes
140,1098,1033,28,2048,144.2,12,Yes
110,1189.6225218080888,928,28,1024,86.4,6,No
134,1033,980,28,2048,144.2,6,Yes
268,1033,931.8667621776505,28,4096,288.4,10.29451395572666,Yes
110,1189.6225218080888,928,28,1024,86.4,6,No
150,1085,1020,28,2048,144.2,10.29451395572666,Yes
65,1189.6225218080888,1058,28,1024,80,6,No
65,1189.6225218080888,1058,28,2048,80,6,No
64,1189.6225218080888,1058,28,1024,80,10.29451395572666,No
75,1189.6225218080888,1058,28,2048,80,6,No
64,1189.6225218080888,1058,28,1024,80,10.29451395572666,No
64,1189.6225218080888,1058,28,1024,80,10.29451395572666,No
64,1189.6225218080888,1058,28,1024,80,10.29451395572666,No
65,1189.6225218080888,1100,28,1024,80,10.29451395572666,No
64,1189.6225218080888,1202,28,2048,80,10.29451395572666,No
84,1189.6225218080888,1110,28,1024,80,10.29451395572666,No
64,1189.6225218080888,1202,28,1024,80,10.29451395572666,No
75,1189.6225218080888,1071,28,2048,80,10.29451395572666,No
150,1189.6225218080888,1215,28,1024,81.6,10.29451395572666,No
64,1189.6225218080888,1058,28,2048,80,10.29451395572666,No
75,1189.6225218080888,1071,28,2048,80,10.29451395572666,No
64,1189.6225218080888,1058,28,1024,80,6,No
65,1189.6225218080888,900,28,2048,28.5,10.29451395572666,No
49,1189.6225218080888,1046,28,1024,40.1,10.29451395572666,No
49,1189.6225218080888,1046,28,2048,40.1,10.29451395572666,No
49,1189.6225218080888,1046,28,1024,40.1,10.29451395572666,No
49,1189.6225218080888,902,28,1024,40,10.29451395572666,No
65,1189.6225218080888,900,28,2048,25.9,10.29451395572666,No
49,1189.6225218080888,1046,28,2048,40.1,10.29451395572666,No
65,1189.6225218080888,900,28,2048,25.6,10.29451395572666,No
65,888,823,28,1024,64,10.29451395572666,No
65,1189.6225218080888,1050,28,2048,28.8,10.29451395572666,Yes
65,1189.6225218080888,950,28,1024,28.5,10.29451395572666,No
65,1189.6225218080888,901,28,4096,21.3,10.29451395572666,No
65,1189.6225218080888,902,28,2048,28.5,10.29451395572666,No
65,1189.6225218080888,900,28,2048,28.5,10.29451395572666,No
65,1189.6225218080888,700,40,1024,21.3,10.29451395572666,No
25,1189.6225218080888,902,28,4096,12.8,10.29451395572666,No
35,1189.6225218080888,967,28,2048,16,10.29451395572666,No
50,1189.6225218080888,875,28,2048,29,10.29451395572666,No
65,1189.6225218080888,810,40,1024,51.2,10.29451395572666,No
25,1189.6225218080888,902,28,2048,14.4,10.29451395572666,No
65,1189.6225218080888,700,40,2048,21.3,10.29451395572666,No
65,1189.6225218080888,780,40,1024,22.4,10.29451395572666,No
65,1189.6225218080888,810,40,4096,32,10.29451395572666,No
65,1189.6225218080888,810,40,2048,25.6,10.29451395572666,No
25,1189.6225218080888,902,28,2048,14.4,10.29451395572666,No
65,1189.6225218080888,700,40,4096,17.1,10.29451395572666,No
65,1189.6225218080888,810,40,1024,25.6,10.29451395572666,No
65,1189.6225218080888,780,40,2048,17.1,10.29451395572666,No
49,1189.6225218080888,700,40,2048,8.5,10.29451395572666,No
49,1189.6225218080888,700,40,2048,8,10.29451395572666,No
30,1189.6225218080888,810,40,1024,14.4,10.29451395572666,No
30,1189.6225218080888,700,40,1024,8.6,10.29451395572666,No
65,1189.6225218080888,810,40,1024,28.8,10.29451395572666,No
29,1189.6225218080888,810,40,2048,8,10.29451395572666,No
29,1189.6225218080888,810,40,2048,8.5,10.29451395572666,No
29,1189.6225218080888,810,40,2048,8.6,10.29451395572666,No
49,1189.6225218080888,700,40,1024,14.4,10.29451395572666,No
29,1189.6225218080888,810,40,2048,10.7,10.29451395572666,No
29,1189.6225218080888,810,40,2048,9.6,10.29451395572666,No
29,1189.6225218080888,550,28,1024,8,10.29451395572666,No
25,1189.6225218080888,523,28,512,14.4,10.29451395572666,No
29,1189.6225218080888,810,40,1024,14.4,10.29451395572666,No
25,1189.6225218080888,523,28,1024,14.4,10.29451395572666,No
408,1189.6225218080888,931.8667621776505,55,2048,318,10.29451395572666,Yes
289,1189.6225218080888,576,55,1792,223.8,14,Yes
204,1189.6225218080888,648,55,1024,159,12,Yes
219,1189.6225218080888,633,55,896,127,12,Yes
500,1189.6225218080888,648,55,4096,281.6,14,Yes
236,1189.6225218080888,602,28.836178861788618,1024,141.7,12,Yes
430,1189.6225218080888,931.8667621776505,55,1792,254,10.29451395572666,Yes
171,1189.6225218080888,650,55,896,117.6,12,Yes
171,1189.6225218080888,625,55,896,123.2,12,Yes
182,1189.6225218080888,518,55,1792,112.9,12,Yes
171,1189.6225218080888,625,55,896,123.2,12,Yes
171,1189.6225218080888,655,55,896,117.6,12,Yes
171,1189.6225218080888,576,55,896,111.9,12,Yes
125,1189.6225218080888,675,55,1024,64,6,Yes
182,1189.6225218080888,576,28.836178861788618,896,111.9,12,Yes
182,1189.6225218080888,576,28.836178861788618,896,111.9,12,Yes
150,1189.6225218080888,738,55,1024,64,12,Yes
140,1189.6225218080888,675,28.836178861788618,512,70.4,12,Yes
110,1189.6225218080888,675,28.836178861788618,512,57.6,6,Yes
150,1189.6225218080888,738,55,1024,70.4,12,Yes
120,1189.6225218080888,675,55,1024,70.4,6,Yes
58,1189.6225218080888,600,28.836178861788618,1024,44.8,10.29451395572666,No
75,1189.6225218080888,500,55,1536,24,10.29451395572666,No
58,1189.6225218080888,615,40,512,32,10.29451395572666,No
58,1189.6225218080888,625,40,1024,6.4,10.29451395572666,No
75,1189.6225218080888,650,55,512,57.6,10.29451395572666,No
58,1189.6225218080888,625,40,1024,6.4,10.29451395572666,No
58,1189.6225218080888,625,40,1024,25.3,10.29451395572666,No
31,1189.6225218080888,589,40,512,6.4,10.29451395572666,No
31,1189.6225218080888,589,40,1024,8,10.29451395572666,No
250,1189.6225218080888,700,40,1536,177.4,16,Yes
31,1189.6225218080888,589,40,512,4,10.29451395572666,No
750,1189.6225218080888,701,40,3072,354.8,10.29451395572666,Yes
69,1189.6225218080888,550,40,1024,54.4,10.29451395572666,No
430,1189.6225218080888,607,40,2560,267.8,10.29451395572666,Yes
215,1189.6225218080888,700,40,1280,133.9,12,Yes
250,1189.6225218080888,750,40,1536,192,16,Yes
